model,source_path,count,control,metric,selected_value,control_value,selected_minus_control
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,bos_repeat_only,inserted_minus_bos_mean,0.5397149920463562,0.5193525638120869,0.02036242823426926
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,random_copy_bos,ppl_ratio_vs_clean,1.071520673939611,1.0651815906458193,0.006339083293791736
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,random_copy_bos,inserted_attention_mean,0.5403539060304562,0.5275883399881423,0.012765566042313936
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,random_copy_bos,inserted_minus_bos_mean,0.5397149920463562,0.5193773383895556,0.020337653656800625
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,ordinary_repeat_only,ppl_ratio_vs_clean,1.071520673939611,0.9668491939526471,0.10467147998696391
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,ordinary_repeat_only,inserted_attention_mean,0.5403539060304562,0.00870877586324544,0.5316451301672107
qwen3_4b,outputs/sink_hijacking_attack/repeated_bos_prefix/qwen3_4b_20260714/repeated_bos_prefix_metrics.csv,64,ordinary_repeat_only,inserted_minus_bos_mean,0.5397149920463562,-0.4194231907216211,0.9591381827679772
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,bos_repeat_only,ppl_ratio_vs_clean,1.525615002153133,1.2204191582919437,0.30519584386118925
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,bos_repeat_only,inserted_attention_mean,0.5941043815885981,0.5529594020918012,0.04114497949679696
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,bos_repeat_only,inserted_minus_bos_mean,0.5480797762672106,0.4837348568253219,0.06434491944188869
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,random_copy_bos,ppl_ratio_vs_clean,1.525615002153133,1.2203812373244478,0.30523376482868514
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,random_copy_bos,inserted_attention_mean,0.5941043815885981,0.5529583090295395,0.041146072559058666
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,random_copy_bos,inserted_minus_bos_mean,0.5480797762672106,0.48373649797091883,0.06434327829629177
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,ordinary_repeat_only,ppl_ratio_vs_clean,1.525615002153133,0.993749413474235,0.531865588678898
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,ordinary_repeat_only,inserted_attention_mean,0.5941043815885981,0.006038387394558716,0.5880659941940394
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,8,ordinary_repeat_only,inserted_minus_bos_mean,0.5480797762672106,-0.4543908340856433,1.0024706103528538
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,bos_repeat_only,ppl_ratio_vs_clean,2.2281153280893116,1.6669859012808035,0.5611294268085081
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,bos_repeat_only,inserted_attention_mean,0.6240037505825361,0.6001793782537183,0.023824372328817844
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,bos_repeat_only,inserted_minus_bos_mean,0.5969487084075809,0.562561707260708,0.034387001146872875
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,random_copy_bos,ppl_ratio_vs_clean,2.2281153280893116,1.6669696670392964,0.5611456610500152
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,random_copy_bos,inserted_attention_mean,0.6240037505825361,0.6001785583794117,0.0238251922031244
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,random_copy_bos,inserted_minus_bos_mean,0.5969487084075809,0.5625620263939103,0.034386682013670566
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,ordinary_repeat_only,ppl_ratio_vs_clean,2.2281153280893116,0.9941122982697965,1.234003029819515
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,ordinary_repeat_only,inserted_attention_mean,0.6240037505825361,0.006976768175566879,0.6170269824069692
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,16,ordinary_repeat_only,inserted_minus_bos_mean,0.5969487084075809,-0.45353222203751403,1.0504809304450948
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,bos_repeat_only,ppl_ratio_vs_clean,5.301977550613521,3.593171336424903,1.708806214188618
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,bos_repeat_only,inserted_attention_mean,0.6530342645322283,0.6380048105493188,0.015029453982909557
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,bos_repeat_only,inserted_minus_bos_mean,0.6367785666758815,0.6179631960888704,0.018815370587011104
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,random_copy_bos,ppl_ratio_vs_clean,5.301977550613521,3.593418941599462,1.7085586090140588
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,random_copy_bos,inserted_attention_mean,0.6530342645322283,0.6379949407031139,0.015039323829114437
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,random_copy_bos,inserted_minus_bos_mean,0.6367785666758815,0.6179530210793018,0.018825545596579674
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,ordinary_repeat_only,ppl_ratio_vs_clean,5.301977550613521,0.9941744810466295,4.307803069566892
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,ordinary_repeat_only,inserted_attention_mean,0.6530342645322283,0.011860063671823204,0.6411742008604051
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,32,ordinary_repeat_only,inserted_minus_bos_mean,0.6367785666758815,-0.4462399883195758,1.0830185549954572
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,bos_repeat_only,ppl_ratio_vs_clean,18.113057510450062,15.245448137962759,2.867609372487303
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,bos_repeat_only,inserted_attention_mean,0.7117683279017607,0.7014243124673764,0.010344015434384346
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,bos_repeat_only,inserted_minus_bos_mean,0.7016362613067031,0.6903708086659511,0.01126545264075196
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,random_copy_bos,ppl_ratio_vs_clean,18.113057510450062,15.244322867798791,2.8687346426512708
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,random_copy_bos,inserted_attention_mean,0.7117683279017607,0.701428140203158,0.010340187698602676
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,random_copy_bos,inserted_minus_bos_mean,0.7016362613067031,0.6903746550281843,0.011261606278518799
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,ordinary_repeat_only,ppl_ratio_vs_clean,18.113057510450062,0.9962480087558074,17.116809501694256
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,ordinary_repeat_only,inserted_attention_mean,0.7117683279017607,0.02168364677830444,0.6900846811234562
mistral_7b_v0_1,outputs/sink_hijacking_attack/repeated_bos_prefix/mistral_7b_v0_1_20260714/repeated_bos_prefix_metrics.csv,64,ordinary_repeat_only,inserted_minus_bos_mean,0.7016362613067031,-0.43094976475307095,1.132586026059774
