model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
llama3_2_3b,dummy_only,selected,34,blank_dummy,0.0,1.9714814873151882,1.954924552671371,-0.016556934643817245,0.011898652650415897,0.6222431659698486,0.0019651500042527914,-0.620278000831604,1023
llama3_2_3b,dummy_only,selected,35,blank_dummy,0.0,1.8545359800754522,1.8460268559460533,-0.00850912412939886,0.014733397401869297,0.6491479873657227,0.0018227428663522005,-0.6473252177238464,1023
llama3_2_3b,dummy_only,selected,36,blank_dummy,0.0,1.8549390626909212,1.8495122437836022,-0.005426818907318998,0.018786145374178886,0.6482965350151062,0.0020062043331563473,-0.6462903022766113,1023
llama3_2_3b,dummy_only,selected,37,blank_dummy,0.0,2.2245139143450636,2.2151630658907626,-0.009350848454301008,0.01289595477283001,0.6371368765830994,0.001893424428999424,-0.6352434754371643,1023
llama3_2_3b,dummy_only,selected,38,blank_dummy,0.0,2.5616427633186705,2.5445094849706744,-0.01713327834799605,0.013920789584517479,0.6193526387214661,0.00197632797062397,-0.6173763275146484,1023
llama3_2_3b,dummy_only,selected,39,blank_dummy,0.0,2.2803686595032993,2.2560817983260018,-0.024286861177297503,0.016418255865573883,0.6424252390861511,0.0019165122648701072,-0.6405087113380432,1023
llama3_2_3b,dummy_only,selected,40,blank_dummy,0.0,2.284837411412512,2.2872902729411044,0.002452861528592365,0.013195253908634186,0.6370625495910645,0.002020555315539241,-0.6350420117378235,1023
llama3_2_3b,dummy_only,selected,41,blank_dummy,0.0,2.005088530211388,1.9926613428259408,-0.012427187385447125,0.013156574219465256,0.6487583518028259,0.0018376254010945559,-0.6469207406044006,1023
llama3_2_3b,dummy_only,selected,42,blank_dummy,0.0,2.056613418713343,2.042700744211266,-0.013912674502077227,0.016166288405656815,0.6482966542243958,0.0019337274134159088,-0.6463629007339478,1023
llama3_2_3b,dummy_only,selected,43,blank_dummy,0.0,1.8994986645054375,1.8844195801258554,-0.015079084379582053,0.014041757211089134,0.6452887058258057,0.001924665179103613,-0.6433640122413635,1023
llama3_2_3b,dummy_only,selected,44,blank_dummy,0.0,1.8906615137005132,1.878294466527676,-0.012367047172837209,0.01555711030960083,0.6358736753463745,0.002088364213705063,-0.6337853074073792,1023
llama3_2_3b,dummy_only,selected,45,blank_dummy,0.0,2.0595287871151027,2.0440918446053273,-0.015436942509775342,0.017351411283016205,0.6444480419158936,0.002081496175378561,-0.6423665285110474,1023
llama3_2_3b,dummy_only,selected,46,blank_dummy,0.0,2.0897229922715055,2.0824932795698925,-0.007229712701612989,0.014490075409412384,0.6263425946235657,0.002010366879403591,-0.6243322491645813,1023
llama3_2_3b,dummy_only,selected,47,blank_dummy,0.0,2.4400698008308894,2.429083711357527,-0.010986089473362437,0.013616589829325676,0.6076168417930603,0.001997525803744793,-0.6056193113327026,1023
llama3_2_3b,dummy_only,selected,48,blank_dummy,0.0,2.523763498136608,2.502419211647727,-0.021344286488881092,0.01425448153167963,0.6117553114891052,0.0019886107183992863,-0.6097667217254639,1023
llama3_2_3b,dummy_only,selected,49,blank_dummy,0.0,2.599688607343597,2.592781074352395,-0.006907532991202281,0.012080518528819084,0.633404552936554,0.0019262703135609627,-0.6314783096313477,1023
llama3_2_3b,dummy_only,selected,50,blank_dummy,0.0,2.4047787126557916,2.394387104411046,-0.010391608244745498,0.015652811154723167,0.6406864523887634,0.0020125634036958218,-0.6386739015579224,1023
llama3_2_3b,dummy_only,selected,51,blank_dummy,0.0,1.7342382526118034,1.7330164755544355,-0.0012217770573679232,0.01912137307226658,0.6253912448883057,0.0018283914541825652,-0.6235628724098206,1023
llama3_2_3b,dummy_only,selected,52,blank_dummy,0.0,2.4483147375977516,2.4382028290719697,-0.01011190852578192,0.01529695838689804,0.6212774515151978,0.001729778479784727,-0.6195476651191711,1023
llama3_2_3b,dummy_only,selected,53,blank_dummy,0.0,2.644156805581012,2.6273671855907867,-0.016789619990225102,0.016371190547943115,0.6017088890075684,0.0018904650351032615,-0.5998184084892273,1023
llama3_2_3b,dummy_only,selected,54,blank_dummy,0.0,2.5187692353219697,2.511955492424242,-0.006813742897727515,0.011183708906173706,0.6331393122673035,0.0018168725073337555,-0.63132244348526,1023
llama3_2_3b,dummy_only,selected,55,blank_dummy,0.0,2.168542468536168,2.158759183315005,-0.00978328522116323,0.011499221436679363,0.6023740768432617,0.0018436239333823323,-0.6005304455757141,1023
llama3_2_3b,dummy_only,selected,56,blank_dummy,0.0,2.146337365591398,2.133618187927664,-0.012719177663734094,0.014657070860266685,0.6417763829231262,0.001893287873826921,-0.6398831009864807,1023
llama3_2_3b,dummy_only,selected,57,blank_dummy,0.0,2.44966574451674,2.4334624915994625,-0.01620325291727731,0.015343357808887959,0.6199890375137329,0.0019483279902487993,-0.6180406808853149,1023
llama3_2_3b,dummy_only,selected,58,blank_dummy,0.0,2.528612660755743,2.5193742172226297,-0.009238443533113205,0.014562568627297878,0.6102880835533142,0.0019199495436623693,-0.6083681583404541,1023
llama3_2_3b,dummy_only,selected,59,blank_dummy,0.0,1.6748717486100928,1.66831789734543,-0.006553851264662791,0.012137115933001041,0.6114544868469238,0.002000011270865798,-0.6094544529914856,1023
llama3_2_3b,dummy_only,selected,60,blank_dummy,0.0,1.7992060298677297,1.7931207710929864,-0.006085258774743307,0.015537731349468231,0.6322807669639587,0.001991589553654194,-0.6302891969680786,1023
