model,sequence_index,num_pairs,sink_delta_nll,ordinary_delta_nll,paired_delta_nll,sink_kl,ordinary_kl,paired_kl,sink_logit_l2,ordinary_logit_l2,paired_logit_l2
pythia_1b,73,1,-0.0475926399230957,-0.03484153747558594,0.012751102447509766,0.0006611223798245192,0.0008569047786295414,0.00019578239880502224,7.966322898864746,9.198338508605957,1.232015609741211
pythia_1b,74,1,-0.007837533950805664,-0.011544227600097656,-0.003706693649291992,0.0002684732899069786,0.0005235830321907997,0.0002551097422838211,4.734374523162842,6.620372295379639,1.8859977722167969
pythia_1b,75,1,-0.08246350288391113,-0.06859517097473145,0.013868331909179688,0.0005381661467254162,0.00030030275229364634,-0.00023786339443176985,4.237791538238525,4.390559673309326,0.15276813507080078
pythia_1b,76,1,0.013255119323730469,0.009679794311523438,-0.0035753250122070312,0.00034786807373166084,0.0004489345010370016,0.00010106642730534077,3.5366389751434326,5.9023919105529785,2.365752935409546
pythia_1b,78,1,-0.014291763305664062,-0.009988784790039062,0.004302978515625,0.00035995058715343475,0.00030140799935907125,-5.85425877943635e-05,4.084668159484863,4.214902877807617,0.1302347183227539
pythia_1b,79,1,0.00024634599685668945,0.03411656618118286,0.03387022018432617,8.284725481644273e-05,0.0005640094168484211,0.00048116216203197837,4.776464462280273,7.017208099365234,2.240743637084961
pythia_1b,80,1,0.00668025016784668,-0.0019948482513427734,-0.008675098419189453,0.00034115975722670555,0.0012308033183217049,0.0008896435610949993,6.217770099639893,6.500697612762451,0.2829275131225586
pythia_1b,81,1,0.04915452003479004,-0.10689210891723633,-0.15604662895202637,0.0004679452395066619,0.0018055378459393978,0.001337592606432736,5.526250839233398,8.782112121582031,3.255861282348633
pythia_1b,82,1,-0.03426933288574219,0.02610015869140625,0.06036949157714844,0.001230780966579914,0.0005089682526886463,-0.0007218127138912678,5.165699005126953,13.202293395996094,8.03659439086914
pythia_1b,83,1,-0.03908941149711609,-0.0016440749168395996,0.03744533658027649,0.0017068218439817429,6.848841439932585e-05,-0.001638333429582417,5.911649703979492,12.83022689819336,6.918577194213867
pythia_1b,84,1,0.006882190704345703,0.008404254913330078,0.001522064208984375,0.0002073931973427534,0.00023727770894765854,2.988451160490513e-05,6.898074150085449,6.0409345626831055,-0.8571395874023438
pythia_1b,85,1,-0.006152689456939697,-0.007826626300811768,-0.0016739368438720703,0.00017629796639084816,0.0003383578732609749,0.00016205990687012672,5.440956115722656,16.860992431640625,11.420036315917969
pythia_1b,87,1,-0.00025069713592529297,0.005211949348449707,0.005462646484375,0.00016537182091269642,0.00025037728482857347,8.500546391587704e-05,4.267706871032715,6.244411945343018,1.9767050743103027
pythia_1b,88,1,-0.02008342742919922,-0.013162374496459961,0.006921052932739258,0.0004254113882780075,0.0007022498175501823,0.00027683842927217484,4.264016628265381,5.661742687225342,1.397726058959961
pythia_1b,91,1,0.009337365627288818,0.003732144832611084,-0.005605220794677734,0.00025162799283862114,0.0001888892729766667,-6.273871986195445e-05,6.94179630279541,11.111577987670898,4.169781684875488
pythia_1b,92,1,0.01236724853515625,0.03027629852294922,0.01790904998779297,0.0005051456391811371,0.00041374354623258114,-9.140209294855595e-05,4.842831611633301,5.465275287628174,0.622443675994873
pythia_1b,93,1,-0.019028276205062866,-0.05162802338600159,-0.03259974718093872,0.00042174477130174637,0.0027172937989234924,0.002295549027621746,6.220164775848389,11.043021202087402,4.822856426239014
pythia_1b,94,1,0.0020170211791992188,0.0762491226196289,0.07423210144042969,0.0004015672020614147,0.0008033770136535168,0.00040180981159210205,4.8508195877075195,5.430563449859619,0.5797438621520996
pythia_1b,96,1,0.0024071335792541504,0.001773834228515625,-0.0006332993507385254,0.00011317699681967497,0.00011210172669962049,-1.0752701200544834e-06,4.703298568725586,7.1839799880981445,2.4806814193725586
pythia_1b,98,1,0.00015749037265777588,-0.0002143383026123047,-0.00037182867527008057,6.010777724441141e-06,2.5405603082617745e-05,1.9394825358176604e-05,3.6768853664398193,10.569323539733887,6.892438173294067
